mbid,nom,parentMbid,parentNom
54c01942-22fd-4184-9877-1db0089b18f1,acid house,660e755a-1b66-440b-9b7c-fbcf245f4415,rave music
f3818817-6235-48d5-82f7-b223eb0261d9,electronic body music,53ceafec-ced4-4bec-ac57-d00cbf3a0c29,post-industrial music
2afc2320-384f-43a4-a71e-1b763c485045,trance,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
41fe3260-fcc1-450b-bd5a-803886c56912,techno,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
462f9321-6103-49c9-b6db-96219bce6f62,drum and bass,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
c0e73bb6-37a4-485e-aaea-11c63b40c9f3,conscious hip-hop,aa92e307-b2bc-4802-8953-48b8c912fe9a,political hip-hop
e9a67960-9b49-4967-a1c9-c26360e9c612,Eurodance,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
60f00d05-df4d-496e-8f5a-c45c03a56ad4,electro,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
b4d22964-4640-474e-a86a-0bdac986ca87,electrotango,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
f3818817-6235-48d5-82f7-b223eb0261d9,electronic body music,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
89c7c9b3-215e-482f-bce3-3219ffd0a222,noise music,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
c8aa5344-6063-41b6-bf18-ac9867f50fa1,modern creative,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
edc96a6f-e8d0-4006-b065-d0fe188191c9,musique concrète,463066ef-ac54-4dae-9c83-73824c2c8432,electroacoustic music
fde4b353-2d97-4b57-af38-e7c53efa84f3,Indorock,e4581b76-a842-440b-9b0f-1aa7a00a5c57,rock and roll
4ab0dfbd-1c0b-45e6-8cb8-3acf78a3bd77,Gypsy punk,bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock
8c083468-2dce-4a31-ae77-433af3deafd3,hard bop,ac30756b-55a7-4dc3-8908-8f94c93318d0,bebop
2b9b7ea8-cb90-428c-adb2-d55b2faa4f1d,Latin pop,7369bb8b-3399-4180-8cb2-4e37e0e7b0e7,Latin music
f6d8cadd-6a5e-4ec9-9c2b-996b5332a639,post-punk,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
e70f0aa3-9531-448c-8182-7ff34e3d74f8,soul jazz,1b5e7b16-336b-473e-a364-5120413a9827,soul
509c006f-67c2-4c54-a568-d2b415cb0642,dance-punk,f6d8cadd-6a5e-4ec9-9c2b-996b5332a639,post-punk
6b3903aa-8abe-4645-b363-558483b1586f,instrumental rock,4ae63770-68af-4fae-b0f1-5e53f372c743,instrumental music
36c0f210-b6c1-4481-bc7c-33de031a4046,Celtic punk,bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock
fd5bea65-15ef-44c4-83fb-ba15013b3596,garage punk,bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock
16dbea99-8d13-4334-ad14-f956844ca90c,serialism,e328c306-8e35-46d2-93c3-623412ec7c13,modern classical music
ae93e318-c563-4bb7-9a48-eb2f4e4df96f,Berlin School of electronic music,2d069613-cd1b-4ce8-ad90-d0925e4ff9c9,progressive electronic music
8d9a00db-0b8b-41ff-9af7-d0f96793bdc5,minimalist music,e328c306-8e35-46d2-93c3-623412ec7c13,modern classical music
19c3396c-edab-4bf7-ac53-6057788f0a48,anti-folk,c11e4253-a888-4a2a-adde-c274b748d0b3,contemporary folk music
e7e26200-8939-4623-af75-32ba5e04e854,hands up,5549175d-c972-4038-b610-57e482c83608,Eurotrance
bc8c2f79-dcea-43f3-962b-f0663868d42c,gangsta rap,12b013ff-cf03-4fa0-8e1b-c9b7f5d27f90,hardcore hip-hop
01ecf8e4-7f7a-4145-ae97-504d3109633d,dark ambient,53ceafec-ced4-4bec-ac57-d00cbf3a0c29,post-industrial music
59c7776f-fd87-4cfb-a7a5-9fe66ec02b1b,speed garage,95c57cd7-7fb8-4405-ade1-775c2d27e54e,UK garage
54008cd9-7725-482b-a2ed-1d31a0d54517,narcocorrido,3e226375-1286-40e3-92b3-d257e3a1babb,norteño
54008cd9-7725-482b-a2ed-1d31a0d54517,narcocorrido,f04fc239-2da9-4bf2-82d6-f54137bd80bd,banda music
9bcd245f-6644-41a9-901d-9697e2e1f0a9,symphonic poem,f3fe6570-1e79-4ed5-8eb9-9ed64d631871,symphonic music
23b9af26-1442-4dd9-8b40-a0db8a22e149,schranz,ed2e5e6b-2af6-4c7c-a9fb-e2e886bfda38,hard techno
c5646045-fab8-4121-9c5c-2369c2b629f0,nueva trova,2227647c-a849-40d1-9ba8-24c2cc01c411,trova
ab01fbff-c7da-462a-93a9-71ad62b64d80,qawwali,92ccf7a7-c886-4e06-9aff-e432593653df,Hindustani classical music
a8ee2ad0-eadd-4082-9585-904def112c70,comedy hip-hop,119ecf69-7d87-4f63-bc83-2959a0111a55,comedy music
35709b28-c4d0-4019-b6ca-2eca017344b5,twee pop,f390be72-360b-41bb-a310-6a2e638779d2,indie pop
3188a961-88e0-4b12-9b9e-47f79e53d780,no wave,65c97e89-b42b-45c2-a70e-0eca1b8f0ff7,experimental rock
7dc2b20f-3953-4874-b9bf-41b8ba06d20c,acid jazz,bab69b07-8bb9-4415-b666-c37609cef80b,club/dance music
7dc2b20f-3953-4874-b9bf-41b8ba06d20c,acid jazz,e5bba957-8c91-496a-a675-c6d0c6b51c33,club/dance music
aec382b7-b635-470c-9051-2f84e0b5ea1e,post-hardcore,8cc9b280-230b-4a3a-b1e2-8acab0744dd3,punk music
783463fe-66a5-4147-8fe9-f175dbfbaa54,raga rock,146ef761-5ad9-48b4-b0b3-483104f7da48,psychedelic rock
27157216-605d-44a8-8a3f-8020a6cf0f25,sleaze rock,818134e3-9392-4624-a13c-c4b19c54bccd,glam metal
83730b31-acac-49c5-b636-4f66231f8e23,soul blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
e671e0de-b37d-4a49-8bb3-7fec87f49975,piano blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
86a383d3-a4cc-4690-9a0f-f8ee83f7492d,symphonic black metal,2a4cae89-5a5a-44b7-9cf8-bf92c38a31dc,symphonic metal
9eb1c5f6-fa0a-495b-beb6-aba292fd3bbe,country rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
9a339aa8-a0e5-450c-95a7-b11517bb508f,trap music,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
e58ffd6d-e8c2-4cae-9068-099a7c2d601c,snap music,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
54d89e62-5bfb-42bc-a321-9230e6fdcd75,glam rock,bc08993e-b188-43e8-b358-b84f2db6bfe6,glam music
9bba0b69-1f7e-40cf-83db-c95ae5dd28d1,ca trù,70cbaeb2-3309-42bf-a8a9-c2f0cba87d5a,Vietnamese classical music
103a65bb-35d9-4d27-9c9b-f35a458621ba,chiptune,50a99000-1e63-444e-8624-7c45fb517d9d,bit music
818134e3-9392-4624-a13c-c4b19c54bccd,glam metal,bc08993e-b188-43e8-b358-b84f2db6bfe6,glam music
b8a54c35-dbf1-4c8d-bb93-f75eddd08074,operetta,f1ef4f3c-2f88-4a56-8879-f6153dbaca8b,opéra comique
8e5474b7-f445-49a7-866d-0f8e34b0a519,noise rock,89c7c9b3-215e-482f-bce3-3219ffd0a222,noise music
7aabc697-7c79-4f12-bb6f-ee5d70298a3f,skacore,055a6e4d-d929-42ac-ba7a-9d063b254ea5,hardcore punk
48ee83fd-4c9d-4c10-97fb-c3a737d684ab,crack rock steady,055a6e4d-d929-42ac-ba7a-9d063b254ea5,hardcore punk
8dca11a8-7cf2-4c6e-9e6b-9c94afc204c6,sean-nós singing,3d88ed41-624d-4be9-bf9d-ca11991eb250,Irish folk music
04aa656f-25fe-412d-a76e-d90b263ec6ea,passion,ebe9d6f6-265a-4234-89c5-f444e2765616,church music
1c5db6d3-9ce6-48c0-9bff-e29f7d7cb1af,breakbeat hardcore,3308d0b0-3c7f-45e2-b835-5c2a0d433f02,hardcore
8e6f636b-4b33-404d-b65e-26d378330410,UK82,c2ca3275-7e83-40cc-8f13-7ccae588144d,street punk
4f4e09e1-fb82-45c5-a428-c4f3092c0196,viking rock,221ff39c-4521-49e3-ab52-e4dde85efd1e,oi!
6077a563-2935-4c77-ae93-f6a97ddf9d08,Lied,a93d203b-7399-4bcb-8600-579a508698d9,art song
de77d1c8-eae4-41f2-930c-91efd9979915,mass,ebe9d6f6-265a-4234-89c5-f444e2765616,church music
5777ae30-152d-4baa-ae31-821a352e73f8,marinera,d7987fd0-82d3-4800-b4a7-da11e77f6b2c,música criolla
449e6224-5a56-4146-9463-3feda95a5f15,lowercase,1a26306a-b3f1-4185-9f7d-2c4070496c2b,reductionism
3c7f7859-b374-480e-83a3-1935826369be,nanguan,4e4c4eac-fb33-4d31-8797-26adc0da0341,Chinese classical music
f369323a-f515-4aea-a3cf-2963f0a39c5e,Chinese opera,4e4c4eac-fb33-4d31-8797-26adc0da0341,Chinese classical music
c4c55689-2b92-430e-811c-1e8c0ff5c6fb,bitpop,50a99000-1e63-444e-8624-7c45fb517d9d,bit music
14a72d3d-c35c-475b-a733-d4b7f62499cd,funeral march,6036174f-0320-4901-a4da-6c4621bb2418,march
65c97e89-b42b-45c2-a70e-0eca1b8f0ff7,experimental rock,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
1ec74b4b-4f9f-4aa4-9a46-b840382f3a59,sound art,68c81274-5770-4e7b-a4bf-ab0d7d425d99,experimental music
6cf9c00f-f046-4b7a-8ffe-2932bb6cb064,emo violence,8fea0cb0-4205-49cb-95e8-bc1122857c7d,screamo
ad95bb67-5e87-46c0-978a-8250a6bca0c7,miejski folk,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
e691c13f-22a4-466b-99e1-0d9983e58f67,choral symphony,50294a4d-61f0-4dc8-a20f-4708d52fe78a,symphony
34983571-5e75-4a91-93c6-be77cdbdf239,paramaribop,a715278f-1580-409f-8078-4ffbc800e08b,jazz
18d52a87-bbbf-42f0-8338-189c8c314523,chillwave,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
5da4831b-1558-4235-9b60-fa31ce686d06,tuồng,ff6d73e8-bf1a-431e-9911-88ae7ffcfdfb,musical play
cc28f5aa-5e19-487c-88e1-e56b022f1fdd,metal music,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
faf91afb-d07f-46dc-bf38-45200c22201f,moogsploitation,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
5a401ed0-7024-40e5-981d-4aed335fe2f4,drift phonk,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
c1e6e9ef-0ca6-4bf0-a0ad-a45dcacf6c5f,digital fusion,89255676-1f14-4dd8-bbad-fca839d6aff4,electronic music
642639a9-c95a-48ec-9695-59b7a5935e67,Zeitoper,56e0b906-1018-4a55-8ec7-86746272116e,opera
e8a3ec42-4427-4365-8180-f1e05b46459e,thrashcore,055a6e4d-d929-42ac-ba7a-9d063b254ea5,hardcore punk
e44d6214-36b7-4c2f-b143-ad51c96fa972,Nintendocore,055a6e4d-d929-42ac-ba7a-9d063b254ea5,hardcore punk
3984bfdc-007e-4e78-8854-75377aa97946,Christian hardcore,055a6e4d-d929-42ac-ba7a-9d063b254ea5,hardcore punk
5bc51167-b526-4c78-948b-6e4b3f003b75,chillstep,1b50083b-1afa-4778-82c8-548b309af783,dubstep
db325bd7-ae64-40bd-966a-a3af3cef8bb9,2-step garage,95c57cd7-7fb8-4405-ade1-775c2d27e54e,UK garage
92ccf7a7-c886-4e06-9aff-e432593653df,Hindustani classical music,4a2f8fe1-477a-4dfd-9a40-41c59ca3c0d8,Indian classical music
0abc808d-5d95-4839-8d60-f48ca244d68a,Italo house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
75ddea23-a5f4-466c-951c-900d45fc352c,ghetto house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
bd7072d4-359f-4441-9e04-2a8e39f6a279,melodic house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
27b1c4a7-07f9-4dee-9362-b16530b5c73a,quiet storm,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
8301f73c-9166-4108-bfeb-4fd22dc19083,alternative dance,ceeaa283-5d7b-4202-8d1d-e25d116b2a18,alternative rock
26eac6f1-bcf8-499c-82a6-ef0f13cb054c,geek rock,ceeaa283-5d7b-4202-8d1d-e25d116b2a18,alternative rock
694e1a00-cb09-4eb0-9064-402ef8a1059d,tecno brega,26cac57c-af02-4f60-829b-2c2cfc66bb66,brega
e889e516-07ac-4a51-a958-d51bbb5b3a8f,kwela,f7867ec2-4d4a-4241-9c39-21ac1860f0ec,marabi
dd5ad210-043c-4af3-86bd-91bedd9ca827,sound collage,0be99ba1-2377-4e5a-a1ed-ca0f3c9c84fa,tape music
215a1932-5ca1-4316-9378-9cdccc6d389c,soukous,b4e4bd83-a5e9-47d4-91a4-8baca4b21dc9,Congolese rumba
3e226375-1286-40e3-92b3-d257e3a1babb,norteño,c5c255f9-a93d-4940-9c17-223ac887958e,regional Mexican
ab2ca1f3-bf87-4258-97fc-aa9f948e3838,uzun hava,0b2a4765-d422-4063-9651-387c5230eaa2,Turkish folk music
5fef47af-772b-48e2-8e49-855f7d999e81,city pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
e1a4e0f4-cfca-4faa-adfb-fdf8630d5e88,new music,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
abb2374f-30e5-4d3e-b417-2caf78ef1f6c,folk-pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
64e0bd76-822f-4549-a6fe-9858561282d1,pop soul,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
5e93b0b1-ac58-4f5c-b02a-426a8cbd1efd,dansktop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
4f9a1d5e-ee21-474a-b9a2-720ace91a641,dirty south,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
efedf5ea-8f9b-4db0-9a8a-417738b46912,samba rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
8e30c7c0-f268-4138-9aff-1403e07eb2c6,psychedelic soul,1b5e7b16-336b-473e-a364-5120413a9827,soul
27b1c4a7-07f9-4dee-9362-b16530b5c73a,quiet storm,2377ff19-83e7-4873-b425-dce6d1ad4ef4,jazz fusion
06e51963-e18c-4372-8962-96a0afe5a831,country soul,1b5e7b16-336b-473e-a364-5120413a9827,soul
47394ce1-1a4d-45d2-8ee2-9b6340bb124a,desert blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
1c5db6d3-9ce6-48c0-9bff-e29f7d7cb1af,breakbeat hardcore,3b8f3f65-6caa-47c8-b076-fa59dfb69c43,breakbeat
5338e516-5d65-48d5-b7ee-5fd82f3387ea,nu skool breaks,3b8f3f65-6caa-47c8-b076-fa59dfb69c43,breakbeat
a0b9959b-15df-4372-8a72-5a581e55ae71,battle rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
f52f5fc5-3b75-4757-9d1f-4cabe6808856,emo rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
883d75d5-1365-46ee-8cbe-d3ae2facdd93,roots rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
34cd43be-4711-4e77-a25c-c6d6a4bf3cb4,piano rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
2c473395-9cd5-465d-8d85-c308de067c04,dance-rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
caec8f8d-d862-4b62-9942-5622c2c18446,mainstream rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
ae9b8279-3959-48d8-8a88-741a7f6d4a48,progressive rock,0e3fc579-2d24-4f20-9dae-736e1ec78798,rock music
62449ed2-795f-46e8-91ca-09f56922a7a8,nuevo tango,267b14aa-3e3c-4615-803c-0255a81c8203,tango
5c76eb54-7342-4d1f-9d98-a93f2f6aa7f6,stoner metal,cc28f5aa-5e19-487c-88e1-e56b022f1fdd,metal music
74ed98e0-d2f4-4d34-9a51-0c18c1303726,melodic black metal,12568698-97cc-49a9-80ab-9c5e3fe4dd33,black metal
5cb5960d-92b6-4a08-a4a8-8261216712ab,black noise,12568698-97cc-49a9-80ab-9c5e3fe4dd33,black metal
b1f9224b-23b8-448b-bc8e-bead292379a6,polonaise,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music
848ecccf-e7fa-4439-a8ab-9dd3c31b4cf6,nu jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
c1a4860e-720f-4f4c-8a54-a8032aac08fa,instrumental jazz,a715278f-1580-409f-8078-4ffbc800e08b,jazz
0822d395-7bf7-4b43-b944-54c4457f76c1,hyphy,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
0db33693-8ae5-4749-af7a-20895395dc82,Christian hip-hop,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
8a2e8d9c-3402-4e83-b35d-a23e8016461a,chopped and screwed,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
da2fc3b4-b97d-491a-ac0f-8a731bee7237,pop rap,52faa157-6bad-4d86-a0ab-d4dec7d2513c,hip-hop
6a84e9c9-87e8-423a-8c14-6d176d2a26b8,go-go,fe4ba6a1-9873-4fd0-a12b-a70c81818514,funk
4b54fc95-a9ad-4681-afcb-44b8c070db74,porn groove,fe4ba6a1-9873-4fd0-a12b-a70c81818514,funk
1c5db6d3-9ce6-48c0-9bff-e29f7d7cb1af,breakbeat hardcore,660e755a-1b66-440b-9b7c-fbcf245f4415,rave music
18e297f0-8fd3-46ac-9953-1a9a91b69596,space age pop,ca06817d-8622-4120-b49d-96921c8bb767,easy listening
733c2be8-296b-41f4-abcb-3faa09591c43,math pop,ccd19ebf-052c-4afe-8ad9-fbb0a73f94a7,indie rock
6d69d421-6547-4039-9ad3-93a8bef0460b,rock kapak,51cb9f91-e6a2-41bf-891f-e78e3f1e52ab,hard rock
aebbce35-0e8b-40e9-b04c-bebbbda124d0,Akishibu-kei,eba7715e-ee26-4989-8d49-9db382955419,J-pop
36f9bf8f-716a-4297-9bae-380b0a17b0f4,denpa song,eba7715e-ee26-4989-8d49-9db382955419,J-pop
9b8aa719-34c6-40da-8d1c-64dfdd20592a,Yangzhou opera,f369323a-f515-4aea-a3cf-2963f0a39c5e,Chinese opera
74510ca7-e44e-44fe-bac4-ba65042254f8,csárdás,ee022b9f-8e02-4e90-b855-41d60cb1bcc3,Hungarian folk music
1deaf1c4-d01b-4a3c-adc4-ff45cf09264c,ritual ambient,01ecf8e4-7f7a-4145-ae97-504d3109633d,dark ambient
3759c812-1331-4b7a-8e5d-3f4aaffaaad2,sinfonia concertante,7969288f-182d-4cef-b68d-870cc4c753da,concerto
99a5cadf-4c04-430e-9ffb-29fae682e125,concerto for orchestra,7969288f-182d-4cef-b68d-870cc4c753da,concerto
74a197c3-5d9a-4fde-8d46-3d28a620b1d0,pon-chak disco,7ac6f9bd-a7f3-4e50-97ae-d8028079f546,trot
2a54647d-bccf-4195-b837-222ab821a323,seishun punk,60e21d01-ce21-4127-86b7-aada79558dab,pop-punk
dfef6183-73cc-4ff1-a78c-6200a57c21c7,splittercore,03544ca7-48ef-449b-abed-67aebdcd8120,speedcore
6793f60d-be5e-4968-8428-9f7855218414,neo-acoustic,f390be72-360b-41bb-a310-6a2e638779d2,indie pop
a9417ed2-3276-4b0f-b5b3-33f88d33c5fc,crossbreed,3308d0b0-3c7f-45e2-b835-5c2a0d433f02,hardcore
fd05e327-1e87-4db3-beeb-660b41167da5,psybreaks,3b8f3f65-6caa-47c8-b076-fa59dfb69c43,breakbeat
d20c40f8-935f-43f3-80cb-b65857abb7fc,complextro,05247982-e44f-4c58-96f8-a5453be69f5f,electro house
186a4056-03d6-4fa5-a987-fd8d680960a8,beat rock,797e2e85-5ffd-495c-a757-8b4079052f0e,pop rock
d7c4cedb-ae3a-4905-b0f5-41713f472516,pop yeh-yeh,797e2e85-5ffd-495c-a757-8b4079052f0e,pop rock
191d4d41-5861-49f7-a689-87cbc3ce96ed,divertissement,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music
e328c306-8e35-46d2-93c3-623412ec7c13,modern classical music,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music
842008b8-1c67-4c8c-b450-7f5adf20fb7f,post-classical,bf9955d6-c3eb-466d-95ca-30f3848fc9ea,classical music
3759c812-1331-4b7a-8e5d-3f4aaffaaad2,sinfonia concertante,50294a4d-61f0-4dc8-a20f-4708d52fe78a,symphony
64e0bd76-822f-4549-a6fe-9858561282d1,pop soul,1b5e7b16-336b-473e-a364-5120413a9827,soul
cabec35a-16d0-47ff-9c89-398cc481c029,electro trance,2afc2320-384f-43a4-a71e-1b763c485045,trance
8130bb79-f50a-47d0-a404-57388861c4ac,pagan black metal,12568698-97cc-49a9-80ab-9c5e3fe4dd33,black metal
9140a1ef-2a69-4af3-90fa-0ef760e5c887,contenance angloise,4fc769b7-acac-4061-9129-ee8c6875b4c3,medieval music
d5e21e4f-f6fe-464d-b269-14cf670a6949,deathrock,bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock
66d59e9f-d88e-4cf1-9e4f-8b6d448d0aff,shōmyō,9a8b5ca4-6a47-4ede-8c6f-90ce1ce3d2bd,Japanese classical music
984e6cb2-823e-4709-a23b-233f7f2ee3aa,country folk,c11e4253-a888-4a2a-adde-c274b748d0b3,contemporary folk music
3385bb64-94ae-42bd-b43b-b8785835cfe7,punk rap,bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock
e096efc6-6c9c-4240-b627-d7bbb5e8fa2a,alternative punk,bd7e1d40-43b1-4ba5-97b3-05b891466962,punk rock
b66954d8-1fd8-4338-8de0-4f2a2ac19958,samba-choro,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
085e3b2e-c34f-4294-861a-c5812dd55a4f,samba-joia,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
b73e4b0c-753a-4972-bc36-bc0ee4e18c97,samba-exaltação,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
efedf5ea-8f9b-4db0-9a8a-417738b46912,samba rap,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
67fb3869-7550-47dc-a93a-7c613bd31f04,samba de breque,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
298f470d-37a8-4188-8d2b-196636779e66,samba de terreiro,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
185d3df1-4d9a-4109-8501-f86babc85860,sambalanço,2447a0ec-e65f-48c7-b402-05cfe5c62cb7,samba
186a4056-03d6-4fa5-a987-fd8d680960a8,beat rock,56407f9d-3398-4bf3-bbbd-ea372fa5adeb,new wave
81f71a6c-bb20-41f8-8755-061a57c5d1be,Turkish pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
776b9bfd-7532-47b1-a99e-3d97183d218a,brega pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
0e7a3c6a-4fbc-4b66-8201-9196032768ac,avant-pop,911c7bbb-172d-4df8-9478-dbff4296e791,pop music
72b2e254-8ec9-4244-b1be-911a683ae0ff,techno body music,41fe3260-fcc1-450b-bd5a-803886c56912,techno
e7c41e03-c3df-4841-a9e8-3451bbbac0de,peak time techno,41fe3260-fcc1-450b-bd5a-803886c56912,techno
576ebd6b-d72f-4311-b445-cd30a1b6cb5c,Belgian hardcore techno,41fe3260-fcc1-450b-bd5a-803886c56912,techno
f23423bb-3bfe-4e90-b7df-ab2479e82e7d,kalon'ny fahiny,b8a54c35-dbf1-4c8d-bb93-f75eddd08074,operetta
4ca72caf-956f-4b36-bab2-cf5d9a7b6549,Celtic rock,445dc48f-5233-4b4f-987f-867ff9ade836,folk rock
20d04371-4b82-41be-9a56-fd0833d99a85,funeral doom metal,db815815-60fe-44a3-9859-2232df479dc9,doom metal
c497c08a-22b3-483e-b1cf-abd4a1469fe3,Gamelan Bali,404a769d-cc30-431a-9ca9-1091cf0c833e,gamelan
40fcf9c3-4dc0-48e4-9823-cb3abcf64e85,Javanese gamelan,404a769d-cc30-431a-9ca9-1091cf0c833e,gamelan
18f0e170-5595-44ac-b962-9f795c766f2b,gamelan joged bumbung,404a769d-cc30-431a-9ca9-1091cf0c833e,gamelan
0b71848f-8dff-4658-8f2a-b21e4d9a05e2,novelty piano,d017dd87-704b-4ad4-8b67-39fb401b8339,ragtime
5e87aa2e-e212-43cb-b4ab-e706518f9e91,classic rag,d017dd87-704b-4ad4-8b67-39fb401b8339,ragtime
c81d4b3d-e4cd-426c-b5c9-b175d81f81aa,funkot,3976e9ba-16d0-461d-b732-99408a0374ba,electronic dance music
a04d680b-b5c5-4f6a-87a3-f9f1ff98e3ea,disco,31be54b2-4d0c-42df-aa44-c496c7b4c3c3,rhythm and blues
bbce54eb-a477-4b23-ac81-d3b9aac43756,microhouse,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
cc2327cf-88a3-476b-950c-296c382eabd9,ambient house,a2782cb6-1cd0-477c-a61d-b3f8b42dd1b3,house music
319c30ff-fed2-4960-be69-9e616c284ee5,truck-driving country,5f665615-7fb3-49d8-b541-62a7b239edbe,country music
49f3843a-2a29-4f37-9053-3cc5a3e545b7,dubwise drum and bass,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass
f4553b2c-ef41-4d1c-ae02-7145202465b8,hardstep,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass
dd674bd2-6bff-4d94-8aa2-8f6d30fdfcd2,deep drum and bass,462f9321-6103-49c9-b6db-96219bce6f62,drum and bass
8a7503ae-543b-4be3-b8dd-c031bc8548a0,ambient americana,608b0471-7531-4854-a348-e698c69cb699,ambient music
09a6e5f4-86e1-421c-9440-8da880dcc140,wonky techno,41fe3260-fcc1-450b-bd5a-803886c56912,techno
64e446a3-af29-4f40-837b-74dd5b423f05,medieval lyric poetry,4fc769b7-acac-4061-9129-ee8c6875b4c3,medieval music
bda9a65b-1434-402a-bd66-01ce8c155f0c,cybergrind,093149ea-d1bc-4f93-bd5a-8fdcd055ea2f,grindcore
6a579e9e-69ae-42ce-ad7d-d16baaec8255,Texas blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
c5ae8349-f729-4271-a9a5-9bf77c94b28b,classic female blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
15f9b448-6f2d-45a4-b11b-1fcdf45be203,classic female blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
37f85b9c-c3fc-4b5a-8545-51aeb78c8786,acoustic blues,fe12b346-a10e-450f-bf81-fa20894b5ea2,blues
18527512-634e-48bb-81b2-6bfcf1818b95,power electronics,060beed7-e597-4c42-8e25-5bf8bd5dd3cb,industrial music
82c2ef18-d28a-48fa-992e-793328bcc117,deep tech,1f9c4b4a-c43d-40bd-b806-357153641fd0,tech house
bb55e7aa-ec06-4605-b867-ee66938713e1,French electro,05247982-e44f-4c58-96f8-a5453be69f5f,electro house
7aabc697-7c79-4f12-bb6f-ee5d70298a3f,skacore,89e34d8e-6562-412f-8da3-d040e159e6cd,ska punk
0dc4e76a-85d5-4113-a8a8-6b3176ca1f7f,gommance,6c3503e3-bae3-42de-9e4c-7861f2053fbe,dancehall
a115aea0-3fa8-410d-b8de-4106d79e4858,mafioso rap,bc8c2f79-dcea-43f3-962b-f0663868d42c,gangsta rap
a35d0c36-91f2-4f9e-bd57-eab90e80950a,Teochew string music,e7c24ae2-7663-407b-9ad6-63409f7ccd30,Jiangnan sizhu
